"","Year","Zone","Station","Impact","ID","area","Species","abundance"
"878","2010","WF","8.17","After",88,"WF","Torsk",2
"879","2010","WF","8.17","After",88,"WF","Tanglake",8
"880","2010","WF","8.17","After",88,"WF","AL",0
"881","2010","WF","8.18","After",89,"WF","Oxsimpa",0
"882","2010","WF","8.18","After",89,"WF","Rotsimpa",0
"883","2010","WF","8.18","After",89,"WF","Sandskadda",0
"884","2010","WF","8.18","After",89,"WF","Sjurygg",0
"885","2010","WF","8.18","After",89,"WF","Skrubbskadda",1
"886","2010","WF","8.18","After",89,"WF","Skaggsimpa",0
"887","2010","WF","8.18","After",89,"WF","Stensnultra",0
"888","2010","WF","8.18","After",89,"WF","Torsk",4
"889","2010","WF","8.18","After",89,"WF","Tanglake",9
"890","2010","WF","8.18","After",89,"WF","AL",0
"891","2010","WF","8.19","After",90,"WF","Oxsimpa",0
"892","2010","WF","8.19","After",90,"WF","Rotsimpa",0
"893","2010","WF","8.19","After",90,"WF","Sandskadda",0
"894","2010","WF","8.19","After",90,"WF","Sjurygg",0
"895","2010","WF","8.19","After",90,"WF","Skrubbskadda",0
"896","2010","WF","8.19","After",90,"WF","Skaggsimpa",0
"897","2010","WF","8.19","After",90,"WF","Stensnultra",0
"898","2010","WF","8.19","After",90,"WF","Torsk",1
"899","2010","WF","8.19","After",90,"WF","Tanglake",1
"900","2010","WF","8.19","After",90,"WF","AL",0
"901","2010","WF","8.20","After",91,"WF","Oxsimpa",0
"902","2010","WF","8.20","After",91,"WF","Rotsimpa",0
"903","2010","WF","8.20","After",91,"WF","Sandskadda",0
"904","2010","WF","8.20","After",91,"WF","Sjurygg",0
"905","2010","WF","8.20","After",91,"WF","Skrubbskadda",0
"906","2010","WF","8.20","After",91,"WF","Skaggsimpa",0
"907","2010","WF","8.20","After",91,"WF","Stensnultra",0
"908","2010","WF","8.20","After",91,"WF","Torsk",3
"909","2010","WF","8.20","After",91,"WF","Tanglake",4
"910","2010","WF","8.20","After",91,"WF","AL",0
"911","2010","WF","8.21","After",92,"WF","Oxsimpa",0
"912","2010","WF","8.21","After",92,"WF","Rotsimpa",0
"913","2010","WF","8.21","After",92,"WF","Sandskadda",0
"914","2010","WF","8.21","After",92,"WF","Sjurygg",0
"915","2010","WF","8.21","After",92,"WF","Skrubbskadda",1
"916","2010","WF","8.21","After",92,"WF","Skaggsimpa",0
"917","2010","WF","8.21","After",92,"WF","Stensnultra",0
"918","2010","WF","8.21","After",92,"WF","Torsk",3
"919","2010","WF","8.21","After",92,"WF","Tanglake",12
"920","2010","WF","8.21","After",92,"WF","AL",0
"921","2010","WF","8.22","After",93,"WF","Oxsimpa",0
"922","2010","WF","8.22","After",93,"WF","Rotsimpa",0
"923","2010","WF","8.22","After",93,"WF","Sandskadda",0
"924","2010","WF","8.22","After",93,"WF","Sjurygg",0
"925","2010","WF","8.22","After",93,"WF","Skrubbskadda",0
"926","2010","WF","8.22","After",93,"WF","Skaggsimpa",0
"927","2010","WF","8.22","After",93,"WF","Stensnultra",0
"928","2010","WF","8.22","After",93,"WF","Torsk",1
"929","2010","WF","8.22","After",93,"WF","Tanglake",12
"930","2010","WF","8.22","After",93,"WF","AL",0
"931","2010","WF","8.23","After",94,"WF","Oxsimpa",0
"932","2010","WF","8.23","After",94,"WF","Rotsimpa",0
"933","2010","WF","8.23","After",94,"WF","Sandskadda",0
"934","2010","WF","8.23","After",94,"WF","Sjurygg",0
"935","2010","WF","8.23","After",94,"WF","Skrubbskadda",0
"936","2010","WF","8.23","After",94,"WF","Skaggsimpa",0
"937","2010","WF","8.23","After",94,"WF","Stensnultra",0
"938","2010","WF","8.23","After",94,"WF","Torsk",2
"939","2010","WF","8.23","After",94,"WF","Tanglake",7
"940","2010","WF","8.23","After",94,"WF","AL",1
"941","2010","WF","8.24","After",95,"WF","Oxsimpa",0
"942","2010","WF","8.24","After",95,"WF","Rotsimpa",0
"943","2010","WF","8.24","After",95,"WF","Sandskadda",0
"944","2010","WF","8.24","After",95,"WF","Sjurygg",0
"945","2010","WF","8.24","After",95,"WF","Skrubbskadda",0
"946","2010","WF","8.24","After",95,"WF","Skaggsimpa",0
"947","2010","WF","8.24","After",95,"WF","Stensnultra",0
"948","2010","WF","8.24","After",95,"WF","Torsk",1
"949","2010","WF","8.24","After",95,"WF","Tanglake",4
"950","2010","WF","8.24","After",95,"WF","AL",0
"951","2010","WF","8.25","After",96,"WF","Oxsimpa",0
"952","2010","WF","8.25","After",96,"WF","Rotsimpa",1
"953","2010","WF","8.25","After",96,"WF","Sandskadda",0
"954","2010","WF","8.25","After",96,"WF","Sjurygg",0
"955","2010","WF","8.25","After",96,"WF","Skrubbskadda",0
"956","2010","WF","8.25","After",96,"WF","Skaggsimpa",0
"957","2010","WF","8.25","After",96,"WF","Stensnultra",0
"958","2010","WF","8.25","After",96,"WF","Torsk",1
"959","2010","WF","8.25","After",96,"WF","Tanglake",9
"960","2010","WF","8.25","After",96,"WF","AL",0
"961","2010","WF","8.26","After",97,"WF","Oxsimpa",0
"962","2010","WF","8.26","After",97,"WF","Rotsimpa",0
"963","2010","WF","8.26","After",97,"WF","Sandskadda",0
"964","2010","WF","8.26","After",97,"WF","Sjurygg",0
"965","2010","WF","8.26","After",97,"WF","Skrubbskadda",0
"966","2010","WF","8.26","After",97,"WF","Skaggsimpa",0
"967","2010","WF","8.26","After",97,"WF","Stensnultra",0
"968","2010","WF","8.26","After",97,"WF","Torsk",1
"969","2010","WF","8.26","After",97,"WF","Tanglake",10
"970","2010","WF","8.26","After",97,"WF","AL",0
"971","2010","WF","8.27","After",98,"WF","Oxsimpa",0
"972","2010","WF","8.27","After",98,"WF","Rotsimpa",0
"973","2010","WF","8.27","After",98,"WF","Sandskadda",0
"974","2010","WF","8.27","After",98,"WF","Sjurygg",0
"975","2010","WF","8.27","After",98,"WF","Skrubbskadda",1
"976","2010","WF","8.27","After",98,"WF","Skaggsimpa",0
"977","2010","WF","8.27","After",98,"WF","Stensnultra",0
"978","2010","WF","8.27","After",98,"WF","Torsk",2
"979","2010","WF","8.27","After",98,"WF","Tanglake",6
"980","2010","WF","8.27","After",98,"WF","AL",0
"981","2010","WF","8.28","After",99,"WF","Oxsimpa",0
"982","2010","WF","8.28","After",99,"WF","Rotsimpa",1
"983","2010","WF","8.28","After",99,"WF","Sandskadda",0
"984","2010","WF","8.28","After",99,"WF","Sjurygg",0
"985","2010","WF","8.28","After",99,"WF","Skrubbskadda",0
"986","2010","WF","8.28","After",99,"WF","Skaggsimpa",0
"987","2010","WF","8.28","After",99,"WF","Stensnultra",0
"988","2010","WF","8.28","After",99,"WF","Torsk",1
"989","2010","WF","8.28","After",99,"WF","Tanglake",2
"990","2010","WF","8.28","After",99,"WF","AL",1
"991","2010","WF","8.29","After",100,"WF","Oxsimpa",0
"992","2010","WF","8.29","After",100,"WF","Rotsimpa",0
"993","2010","WF","8.29","After",100,"WF","Sandskadda",0
"994","2010","WF","8.29","After",100,"WF","Sjurygg",0
"995","2010","WF","8.29","After",100,"WF","Skrubbskadda",0
"996","2010","WF","8.29","After",100,"WF","Skaggsimpa",0
"997","2010","WF","8.29","After",100,"WF","Stensnultra",0
"998","2010","WF","8.29","After",100,"WF","Torsk",1
"999","2010","WF","8.29","After",100,"WF","Tanglake",11
"1000","2010","WF","8.29","After",100,"WF","AL",0
"1001","2010","WF","8.30","After",101,"WF","Oxsimpa",0
"1002","2010","WF","8.30","After",101,"WF","Rotsimpa",0
"1003","2010","WF","8.30","After",101,"WF","Sandskadda",0
"1004","2010","WF","8.30","After",101,"WF","Sjurygg",0
"1005","2010","WF","8.30","After",101,"WF","Skrubbskadda",0
"1006","2010","WF","8.30","After",101,"WF","Skaggsimpa",0
"1007","2010","WF","8.30","After",101,"WF","Stensnultra",0
"1008","2010","WF","8.30","After",101,"WF","Torsk",2
"1009","2010","WF","8.30","After",101,"WF","Tanglake",17
"1010","2010","WF","8.30","After",101,"WF","AL",0
"1011","2010","WF","8.31","After",102,"WF","Oxsimpa",2
"1012","2010","WF","8.31","After",102,"WF","Rotsimpa",0
"1013","2010","WF","8.31","After",102,"WF","Sandskadda",0
"1014","2010","WF","8.31","After",102,"WF","Sjurygg",0
"1015","2010","WF","8.31","After",102,"WF","Skrubbskadda",0
"1016","2010","WF","8.31","After",102,"WF","Skaggsimpa",0
"1017","2010","WF","8.31","After",102,"WF","Stensnultra",0
"1018","2010","WF","8.31","After",102,"WF","Torsk",1
"1019","2010","WF","8.31","After",102,"WF","Tanglake",10
"1020","2010","WF","8.31","After",102,"WF","AL",0
"1021","2010","WF","8.32","After",103,"WF","Oxsimpa",2
"1022","2010","WF","8.32","After",103,"WF","Rotsimpa",0
"1023","2010","WF","8.32","After",103,"WF","Sandskadda",0
"1024","2010","WF","8.32","After",103,"WF","Sjurygg",0
"1025","2010","WF","8.32","After",103,"WF","Skrubbskadda",0
"1026","2010","WF","8.32","After",103,"WF","Skaggsimpa",0
"1027","2010","WF","8.32","After",103,"WF","Stensnultra",0
"1028","2010","WF","8.32","After",103,"WF","Torsk",4
"1029","2010","WF","8.32","After",103,"WF","Tanglake",9
"1030","2010","WF","8.32","After",103,"WF","AL",0
"1031","2010","WF","8.33","After",104,"WF","Oxsimpa",0
"1032","2010","WF","8.33","After",104,"WF","Rotsimpa",1
"1033","2010","WF","8.33","After",104,"WF","Sandskadda",0
"1034","2010","WF","8.33","After",104,"WF","Sjurygg",0
"1035","2010","WF","8.33","After",104,"WF","Skrubbskadda",0
"1036","2010","WF","8.33","After",104,"WF","Skaggsimpa",0
"1037","2010","WF","8.33","After",104,"WF","Stensnultra",0
"1038","2010","WF","8.33","After",104,"WF","Torsk",2
"1039","2010","WF","8.33","After",104,"WF","Tanglake",8
"1040","2010","WF","8.33","After",104,"WF","AL",0
"1041","2010","WF","8.34","After",105,"WF","Oxsimpa",1
"1042","2010","WF","8.34","After",105,"WF","Rotsimpa",0
"1043","2010","WF","8.34","After",105,"WF","Sandskadda",0
"1044","2010","WF","8.34","After",105,"WF","Sjurygg",0
"1045","2010","WF","8.34","After",105,"WF","Skrubbskadda",0
"1046","2010","WF","8.34","After",105,"WF","Skaggsimpa",0
"1047","2010","WF","8.34","After",105,"WF","Stensnultra",0
"1048","2010","WF","8.34","After",105,"WF","Torsk",1
"1049","2010","WF","8.34","After",105,"WF","Tanglake",24
"1050","2010","WF","8.34","After",105,"WF","AL",1
"1051","2010","WF","8.35","After",106,"WF","Oxsimpa",0
"1052","2010","WF","8.35","After",106,"WF","Rotsimpa",0
"1053","2010","WF","8.35","After",106,"WF","Sandskadda",0
"1054","2010","WF","8.35","After",106,"WF","Sjurygg",0
"1055","2010","WF","8.35","After",106,"WF","Skrubbskadda",0
"1056","2010","WF","8.35","After",106,"WF","Skaggsimpa",0
"1057","2010","WF","8.35","After",106,"WF","Stensnultra",0
"1058","2010","WF","8.35","After",106,"WF","Torsk",0
"1059","2010","WF","8.35","After",106,"WF","Tanglake",15
"1060","2010","WF","8.35","After",106,"WF","AL",0
"1061","2010","WF","8.36","After",107,"WF","Oxsimpa",0
"1062","2010","WF","8.36","After",107,"WF","Rotsimpa",1
"1063","2010","WF","8.36","After",107,"WF","Sandskadda",0
"1064","2010","WF","8.36","After",107,"WF","Sjurygg",0
"1065","2010","WF","8.36","After",107,"WF","Skrubbskadda",0
"1066","2010","WF","8.36","After",107,"WF","Skaggsimpa",0
"1067","2010","WF","8.36","After",107,"WF","Stensnultra",0
"1068","2010","WF","8.36","After",107,"WF","Torsk",1
"1069","2010","WF","8.36","After",107,"WF","Tanglake",7
"1070","2010","WF","8.36","After",107,"WF","AL",1
"1071","2010","S","10.1","After",108,"Ctrl","Oxsimpa",0
"1072","2010","S","10.1","After",108,"Ctrl","Rotsimpa",0
"1073","2010","S","10.1","After",108,"Ctrl","Sandskadda",0
"1074","2010","S","10.1","After",108,"Ctrl","Sjurygg",0
"1075","2010","S","10.1","After",108,"Ctrl","Skrubbskadda",0
"1076","2010","S","10.1","After",108,"Ctrl","Skaggsimpa",0
"1077","2010","S","10.1","After",108,"Ctrl","Stensnultra",0
"1078","2010","S","10.1","After",108,"Ctrl","Torsk",4
"1079","2010","S","10.1","After",108,"Ctrl","Tanglake",2
"1080","2010","S","10.1","After",108,"Ctrl","AL",0
"1081","2010","S","10.2","After",109,"Ctrl","Oxsimpa",1
"1082","2010","S","10.2","After",109,"Ctrl","Rotsimpa",0
"1083","2010","S","10.2","After",109,"Ctrl","Sandskadda",0
"1084","2010","S","10.2","After",109,"Ctrl","Sjurygg",0
"1085","2010","S","10.2","After",109,"Ctrl","Skrubbskadda",0
"1086","2010","S","10.2","After",109,"Ctrl","Skaggsimpa",0
"1087","2010","S","10.2","After",109,"Ctrl","Stensnultra",1
"1088","2010","S","10.2","After",109,"Ctrl","Torsk",3
"1089","2010","S","10.2","After",109,"Ctrl","Tanglake",3
"1090","2010","S","10.2","After",109,"Ctrl","AL",2
"1091","2010","S","10.3","After",110,"Ctrl","Oxsimpa",0
"1092","2010","S","10.3","After",110,"Ctrl","Rotsimpa",1
"1093","2010","S","10.3","After",110,"Ctrl","Sandskadda",3
"1094","2010","S","10.3","After",110,"Ctrl","Sjurygg",0
"1095","2010","S","10.3","After",110,"Ctrl","Skrubbskadda",0
"1096","2010","S","10.3","After",110,"Ctrl","Skaggsimpa",0
"1097","2010","S","10.3","After",110,"Ctrl","Stensnultra",4
"1098","2010","S","10.3","After",110,"Ctrl","Torsk",9
"1099","2010","S","10.3","After",110,"Ctrl","Tanglake",3
"1100","2010","S","10.3","After",110,"Ctrl","AL",3
"1101","2010","S","10.4","After",111,"Ctrl","Oxsimpa",1
"1102","2010","S","10.4","After",111,"Ctrl","Rotsimpa",0
"1103","2010","S","10.4","After",111,"Ctrl","Sandskadda",0
"1104","2010","S","10.4","After",111,"Ctrl","Sjurygg",0
"1105","2010","S","10.4","After",111,"Ctrl","Skrubbskadda",1
"1106","2010","S","10.4","After",111,"Ctrl","Skaggsimpa",0
"1107","2010","S","10.4","After",111,"Ctrl","Stensnultra",3
"1108","2010","S","10.4","After",111,"Ctrl","Torsk",4
"1109","2010","S","10.4","After",111,"Ctrl","Tanglake",0
"1110","2010","S","10.4","After",111,"Ctrl","AL",6
"1111","2010","S","10.5","After",112,"Ctrl","Oxsimpa",0
"1112","2010","S","10.5","After",112,"Ctrl","Rotsimpa",0
"1113","2010","S","10.5","After",112,"Ctrl","Sandskadda",0
"1114","2010","S","10.5","After",112,"Ctrl","Sjurygg",0
"1115","2010","S","10.5","After",112,"Ctrl","Skrubbskadda",1
"1116","2010","S","10.5","After",112,"Ctrl","Skaggsimpa",0
"1117","2010","S","10.5","After",112,"Ctrl","Stensnultra",3
"1118","2010","S","10.5","After",112,"Ctrl","Torsk",4
"1119","2010","S","10.5","After",112,"Ctrl","Tanglake",0
"1120","2010","S","10.5","After",112,"Ctrl","AL",0
"1121","2010","S","10.6","After",113,"Ctrl","Oxsimpa",0
"1122","2010","S","10.6","After",113,"Ctrl","Rotsimpa",0
"1123","2010","S","10.6","After",113,"Ctrl","Sandskadda",1
"1124","2010","S","10.6","After",113,"Ctrl","Sjurygg",0
"1125","2010","S","10.6","After",113,"Ctrl","Skrubbskadda",0
"1126","2010","S","10.6","After",113,"Ctrl","Skaggsimpa",1
"1127","2010","S","10.6","After",113,"Ctrl","Stensnultra",4
"1128","2010","S","10.6","After",113,"Ctrl","Torsk",8
"1129","2010","S","10.6","After",113,"Ctrl","Tanglake",0
"1130","2010","S","10.6","After",113,"Ctrl","AL",2
"1131","2010","S","10.7","After",114,"Ctrl","Oxsimpa",0
"1132","2010","S","10.7","After",114,"Ctrl","Rotsimpa",0
"1133","2010","S","10.7","After",114,"Ctrl","Sandskadda",0
"1134","2010","S","10.7","After",114,"Ctrl","Sjurygg",1
"1135","2010","S","10.7","After",114,"Ctrl","Skrubbskadda",0
"1136","2010","S","10.7","After",114,"Ctrl","Skaggsimpa",0
"1137","2010","S","10.7","After",114,"Ctrl","Stensnultra",1
"1138","2010","S","10.7","After",114,"Ctrl","Torsk",6
"1139","2010","S","10.7","After",114,"Ctrl","Tanglake",2
"1140","2010","S","10.7","After",114,"Ctrl","AL",2
"1141","2010","S","10.8","After",115,"Ctrl","Oxsimpa",0
"1142","2010","S","10.8","After",115,"Ctrl","Rotsimpa",0
"1143","2010","S","10.8","After",115,"Ctrl","Sandskadda",0
"1144","2010","S","10.8","After",115,"Ctrl","Sjurygg",0
"1145","2010","S","10.8","After",115,"Ctrl","Skrubbskadda",0
"1146","2010","S","10.8","After",115,"Ctrl","Skaggsimpa",0
"1147","2010","S","10.8","After",115,"Ctrl","Stensnultra",0
"1148","2010","S","10.8","After",115,"Ctrl","Torsk",7
"1149","2010","S","10.8","After",115,"Ctrl","Tanglake",0
"1150","2010","S","10.8","After",115,"Ctrl","AL",0
"1151","2010","S","10.9","After",116,"Ctrl","Oxsimpa",0
"1152","2010","S","10.9","After",116,"Ctrl","Rotsimpa",0
"1153","2010","S","10.9","After",116,"Ctrl","Sandskadda",0
"1154","2010","S","10.9","After",116,"Ctrl","Sjurygg",0
"1155","2010","S","10.9","After",116,"Ctrl","Skrubbskadda",0
"1156","2010","S","10.9","After",116,"Ctrl","Skaggsimpa",0
"1157","2010","S","10.9","After",116,"Ctrl","Stensnultra",0
"1158","2010","S","10.9","After",116,"Ctrl","Torsk",4
"1159","2010","S","10.9","After",116,"Ctrl","Tanglake",1
"1160","2010","S","10.9","After",116,"Ctrl","AL",1
"1161","2010","S","10.10","After",117,"Ctrl","Oxsimpa",1
"1162","2010","S","10.10","After",117,"Ctrl","Rotsimpa",0
"1163","2010","S","10.10","After",117,"Ctrl","Sandskadda",0
"1164","2010","S","10.10","After",117,"Ctrl","Sjurygg",0
"1165","2010","S","10.10","After",117,"Ctrl","Skrubbskadda",0
"1166","2010","S","10.10","After",117,"Ctrl","Skaggsimpa",0
"1167","2010","S","10.10","After",117,"Ctrl","Stensnultra",0
"1168","2010","S","10.10","After",117,"Ctrl","Torsk",7
"1169","2010","S","10.10","After",117,"Ctrl","Tanglake",1
"1170","2010","S","10.10","After",117,"Ctrl","AL",2
"1171","2010","S","10.11","After",118,"Ctrl","Oxsimpa",0
"1172","2010","S","10.11","After",118,"Ctrl","Rotsimpa",0
"1173","2010","S","10.11","After",118,"Ctrl","Sandskadda",0
"1174","2010","S","10.11","After",118,"Ctrl","Sjurygg",0
"1175","2010","S","10.11","After",118,"Ctrl","Skrubbskadda",0
"1176","2010","S","10.11","After",118,"Ctrl","Skaggsimpa",0
"1177","2010","S","10.11","After",118,"Ctrl","Stensnultra",1
"1178","2010","S","10.11","After",118,"Ctrl","Torsk",2
"1179","2010","S","10.11","After",118,"Ctrl","Tanglake",1
"1180","2010","S","10.11","After",118,"Ctrl","AL",1
"1181","2010","S","10.12","After",119,"Ctrl","Oxsimpa",0
"1182","2010","S","10.12","After",119,"Ctrl","Rotsimpa",0
"1183","2010","S","10.12","After",119,"Ctrl","Sandskadda",0
"1184","2010","S","10.12","After",119,"Ctrl","Sjurygg",0
"1185","2010","S","10.12","After",119,"Ctrl","Skrubbskadda",0
"1186","2010","S","10.12","After",119,"Ctrl","Skaggsimpa",0
"1187","2010","S","10.12","After",119,"Ctrl","Stensnultra",0
"1188","2010","S","10.12","After",119,"Ctrl","Torsk",6
"1189","2010","S","10.12","After",119,"Ctrl","Tanglake",0
"1190","2010","S","10.12","After",119,"Ctrl","AL",0
"1191","2010","S","10.13","After",120,"Ctrl","Oxsimpa",0
"1192","2010","S","10.13","After",120,"Ctrl","Rotsimpa",0
"1193","2010","S","10.13","After",120,"Ctrl","Sandskadda",0
"1194","2010","S","10.13","After",120,"Ctrl","Sjurygg",0
"1195","2010","S","10.13","After",120,"Ctrl","Skrubbskadda",0
"1196","2010","S","10.13","After",120,"Ctrl","Skaggsimpa",0
"1197","2010","S","10.13","After",120,"Ctrl","Stensnultra",0
"1198","2010","S","10.13","After",120,"Ctrl","Torsk",3
"1199","2010","S","10.13","After",120,"Ctrl","Tanglake",0
"1200","2010","S","10.13","After",120,"Ctrl","AL",1
"1201","2010","S","10.14","After",121,"Ctrl","Oxsimpa",0
"1202","2010","S","10.14","After",121,"Ctrl","Rotsimpa",1
"1203","2010","S","10.14","After",121,"Ctrl","Sandskadda",0
"1204","2010","S","10.14","After",121,"Ctrl","Sjurygg",0
"1205","2010","S","10.14","After",121,"Ctrl","Skrubbskadda",0
"1206","2010","S","10.14","After",121,"Ctrl","Skaggsimpa",0
"1207","2010","S","10.14","After",121,"Ctrl","Stensnultra",5
"1208","2010","S","10.14","After",121,"Ctrl","Torsk",7
"1209","2010","S","10.14","After",121,"Ctrl","Tanglake",4
"1210","2010","S","10.14","After",121,"Ctrl","AL",0
"1211","2010","S","10.15","After",122,"Ctrl","Oxsimpa",0
"1212","2010","S","10.15","After",122,"Ctrl","Rotsimpa",1
"1213","2010","S","10.15","After",122,"Ctrl","Sandskadda",0
"1214","2010","S","10.15","After",122,"Ctrl","Sjurygg",0
"1215","2010","S","10.15","After",122,"Ctrl","Skrubbskadda",0
"1216","2010","S","10.15","After",122,"Ctrl","Skaggsimpa",1
"1217","2010","S","10.15","After",122,"Ctrl","Stensnultra",0
"1218","2010","S","10.15","After",122,"Ctrl","Torsk",6
"1219","2010","S","10.15","After",122,"Ctrl","Tanglake",1
"1220","2010","S","10.15","After",122,"Ctrl","AL",0
"1221","2010","S","10.16","After",123,"Ctrl","Oxsimpa",0
"1222","2010","S","10.16","After",123,"Ctrl","Rotsimpa",0
"1223","2010","S","10.16","After",123,"Ctrl","Sandskadda",0
"1224","2010","S","10.16","After",123,"Ctrl","Sjurygg",0
"1225","2010","S","10.16","After",123,"Ctrl","Skrubbskadda",0
"1226","2010","S","10.16","After",123,"Ctrl","Skaggsimpa",0
"1227","2010","S","10.16","After",123,"Ctrl","Stensnultra",0
"1228","2010","S","10.16","After",123,"Ctrl","Torsk",1
"1229","2010","S","10.16","After",123,"Ctrl","Tanglake",1
"1230","2010","S","10.16","After",123,"Ctrl","AL",0
"1231","2010","S","10.17","After",124,"Ctrl","Oxsimpa",0
"1232","2010","S","10.17","After",124,"Ctrl","Rotsimpa",0
"1233","2010","S","10.17","After",124,"Ctrl","Sandskadda",0
"1234","2010","S","10.17","After",124,"Ctrl","Sjurygg",0
"1235","2010","S","10.17","After",124,"Ctrl","Skrubbskadda",0
"1236","2010","S","10.17","After",124,"Ctrl","Skaggsimpa",0
"1237","2010","S","10.17","After",124,"Ctrl","Stensnultra",0
"1238","2010","S","10.17","After",124,"Ctrl","Torsk",6
"1239","2010","S","10.17","After",124,"Ctrl","Tanglake",1
"1240","2010","S","10.17","After",124,"Ctrl","AL",1
"1241","2010","S","10.18","After",125,"Ctrl","Oxsimpa",0
"1242","2010","S","10.18","After",125,"Ctrl","Rotsimpa",0
"1243","2010","S","10.18","After",125,"Ctrl","Sandskadda",0
"1244","2010","S","10.18","After",125,"Ctrl","Sjurygg",0
"1245","2010","S","10.18","After",125,"Ctrl","Skrubbskadda",0
"1246","2010","S","10.18","After",125,"Ctrl","Skaggsimpa",0
"1247","2010","S","10.18","After",125,"Ctrl","Stensnultra",0
"1248","2010","S","10.18","After",125,"Ctrl","Torsk",7
"1249","2010","S","10.18","After",125,"Ctrl","Tanglake",0
"1250","2010","S","10.18","After",125,"Ctrl","AL",0
"1251","2010","S","10.19","After",126,"Ctrl","Oxsimpa",0
"1252","2010","S","10.19","After",126,"Ctrl","Rotsimpa",0
"1253","2010","S","10.19","After",126,"Ctrl","Sandskadda",0
"1254","2010","S","10.19","After",126,"Ctrl","Sjurygg",0
"1255","2010","S","10.19","After",126,"Ctrl","Skrubbskadda",0
"1256","2010","S","10.19","After",126,"Ctrl","Skaggsimpa",0
"1257","2010","S","10.19","After",126,"Ctrl","Stensnultra",0
"1258","2010","S","10.19","After",126,"Ctrl","Torsk",12
"1259","2010","S","10.19","After",126,"Ctrl","Tanglake",5
"1260","2010","S","10.19","After",126,"Ctrl","AL",0
"1261","2010","S","10.20","After",127,"Ctrl","Oxsimpa",0
"1262","2010","S","10.20","After",127,"Ctrl","Rotsimpa",1
"1263","2010","S","10.20","After",127,"Ctrl","Sandskadda",0
"1264","2010","S","10.20","After",127,"Ctrl","Sjurygg",0
"1265","2010","S","10.20","After",127,"Ctrl","Skrubbskadda",0
"1266","2010","S","10.20","After",127,"Ctrl","Skaggsimpa",0
"1267","2010","S","10.20","After",127,"Ctrl","Stensnultra",0
"1268","2010","S","10.20","After",127,"Ctrl","Torsk",9
"1269","2010","S","10.20","After",127,"Ctrl","Tanglake",0
"1270","2010","S","10.20","After",127,"Ctrl","AL",1
"1271","2010","S","10.21","After",128,"Ctrl","Oxsimpa",1
"1272","2010","S","10.21","After",128,"Ctrl","Rotsimpa",0
"1273","2010","S","10.21","After",128,"Ctrl","Sandskadda",2
"1274","2010","S","10.21","After",128,"Ctrl","Sjurygg",0
"1275","2010","S","10.21","After",128,"Ctrl","Skrubbskadda",0
"1276","2010","S","10.21","After",128,"Ctrl","Skaggsimpa",1
"1277","2010","S","10.21","After",128,"Ctrl","Stensnultra",0
"1278","2010","S","10.21","After",128,"Ctrl","Torsk",8
"1279","2010","S","10.21","After",128,"Ctrl","Tanglake",1
"1280","2010","S","10.21","After",128,"Ctrl","AL",0
"1281","2010","S","10.22","After",129,"Ctrl","Oxsimpa",0
"1282","2010","S","10.22","After",129,"Ctrl","Rotsimpa",0
"1283","2010","S","10.22","After",129,"Ctrl","Sandskadda",0
"1284","2010","S","10.22","After",129,"Ctrl","Sjurygg",0
"1285","2010","S","10.22","After",129,"Ctrl","Skrubbskadda",0
"1286","2010","S","10.22","After",129,"Ctrl","Skaggsimpa",0
"1287","2010","S","10.22","After",129,"Ctrl","Stensnultra",0
"1288","2010","S","10.22","After",129,"Ctrl","Torsk",4
"1289","2010","S","10.22","After",129,"Ctrl","Tanglake",1
"1290","2010","S","10.22","After",129,"Ctrl","AL",2
"1291","2010","S","10.23","After",130,"Ctrl","Oxsimpa",0
"1292","2010","S","10.23","After",130,"Ctrl","Rotsimpa",0
"1293","2010","S","10.23","After",130,"Ctrl","Sandskadda",0
"1294","2010","S","10.23","After",130,"Ctrl","Sjurygg",0
"1295","2010","S","10.23","After",130,"Ctrl","Skrubbskadda",0
"1296","2010","S","10.23","After",130,"Ctrl","Skaggsimpa",0
"1297","2010","S","10.23","After",130,"Ctrl","Stensnultra",0
"1298","2010","S","10.23","After",130,"Ctrl","Torsk",4
"1299","2010","S","10.23","After",130,"Ctrl","Tanglake",0
"1300","2010","S","10.23","After",130,"Ctrl","AL",0
"1301","2010","S","10.24","After",131,"Ctrl","Oxsimpa",1
"1302","2010","S","10.24","After",131,"Ctrl","Rotsimpa",0
"1303","2010","S","10.24","After",131,"Ctrl","Sandskadda",0
"1304","2010","S","10.24","After",131,"Ctrl","Sjurygg",0
"1305","2010","S","10.24","After",131,"Ctrl","Skrubbskadda",0
"1306","2010","S","10.24","After",131,"Ctrl","Skaggsimpa",0
"1307","2010","S","10.24","After",131,"Ctrl","Stensnultra",0
"1308","2010","S","10.24","After",131,"Ctrl","Torsk",7
"1309","2010","S","10.24","After",131,"Ctrl","Tanglake",1
"1310","2010","S","10.24","After",131,"Ctrl","AL",0
"1311","2010","S","10.25","After",132,"Ctrl","Oxsimpa",0
"1312","2010","S","10.25","After",132,"Ctrl","Rotsimpa",0
"1313","2010","S","10.25","After",132,"Ctrl","Sandskadda",0
"1314","2010","S","10.25","After",132,"Ctrl","Sjurygg",0
"1315","2010","S","10.25","After",132,"Ctrl","Skrubbskadda",0
"1316","2010","S","10.25","After",132,"Ctrl","Skaggsimpa",0
"1317","2010","S","10.25","After",132,"Ctrl","Stensnultra",0
